episode,total_reward
1,-1039.6034543067217
2,-1502.944192700088
3,-1495.7832229882479
4,-1504.4671365991235
5,-1506.3590089902282
6,-1506.3707183673978
7,-1505.473094895482
8,-1495.6793892607093
9,-902.2029602155089
10,-583.2347489893436
11,-591.6383975446224
12,-592.1322246789932
13,-576.7951931357384
14,-569.3705929517746
15,-570.4531629085541
16,-572.7154417335987
17,-600.9476914703846
18,-589.9337899982929
