episode,total_reward
1,-1119.5908584073186
2,-1495.8092835657299
3,-1506.6601489186287
4,-1495.6383449286222
5,-1494.122537434101
6,-1506.1393426060677
7,-1505.2498838752508
8,-1505.9238025918603
