episode,total_reward
1,-1397.7465679645538
2,-1772.4446533247828
3,-1802.9611908644438
4,-1803.3120383247733
5,-1802.931357882917
6,-1792.4906513690948
7,-1801.6606054008007
8,-1136.9223178327084
9,-746.7531312406063
10,-761.5766924321651
11,-700.3496650457382
12,-702.4962003231049
13,-744.5907590985298
